plataforma,equipamento,tipo_sensor,valor,unidade,timestamp
Plataforma C,SensorBox 3,pressao,51.06,Pa,2025-03-22T16:35:02.013462+00:00
Plataforma A,SensorBox 3,temperatura,89.27,C,2025-03-22T16:35:02.013468+00:00
Plataforma A,SensorBox 3,umidade,42.8,%,2025-03-22T16:35:02.013468+00:00
Plataforma A,SensorBox 3,pressao,54.14,Pa,2025-03-22T16:35:02.013468+00:00
Plataforma A,SensorBox 3,temperatura,93.93,C,2025-03-22T16:35:02.013474+00:00
Plataforma A,SensorBox 3,umidade,55.74,%,2025-03-22T16:35:02.013474+00:00
Plataforma A,SensorBox 3,pressao,81.03,Pa,2025-03-22T16:35:02.013474+00:00
Plataforma B,SensorBox 3,temperatura,88.29,C,2025-03-22T16:35:02.013480+00:00
Plataforma B,SensorBox 3,umidade,30.88,%,2025-03-22T16:35:02.013480+00:00
Plataforma B,SensorBox 3,pressao,45.57,Pa,2025-03-22T16:35:02.013480+00:00
Plataforma A,SensorBox 3,temperatura,98.28,C,2025-03-22T16:35:02.013490+00:00
Plataforma A,SensorBox 3,umidade,40.45,%,2025-03-22T16:35:02.013490+00:00
Plataforma A,SensorBox 3,pressao,42.12,Pa,2025-03-22T16:35:02.013490+00:00
Plataforma B,SensorBox 1,temperatura,51.4,C,2025-03-22T16:35:02.013497+00:00
Plataforma B,SensorBox 1,umidade,54.62,%,2025-03-22T16:35:02.013497+00:00
Plataforma B,SensorBox 1,pressao,64.44,Pa,2025-03-22T16:35:02.013497+00:00
Plataforma C,SensorBox 3,temperatura,72.18,C,2025-03-22T16:35:02.013503+00:00
Plataforma C,SensorBox 3,umidade,75.62,%,2025-03-22T16:35:02.013503+00:00
Plataforma C,SensorBox 3,pressao,40.1,Pa,2025-03-22T16:35:02.013503+00:00
Plataforma B,SensorBox 1,temperatura,92.18,C,2025-03-22T16:35:02.013557+00:00
Plataforma B,SensorBox 1,umidade,87.02,%,2025-03-22T16:35:02.013557+00:00
Plataforma B,SensorBox 1,pressao,86.69,Pa,2025-03-22T16:35:02.013557+00:00
Plataforma B,SensorBox 1,temperatura,60.64,C,2025-03-22T16:35:02.013568+00:00
Plataforma B,SensorBox 1,umidade,45.94,%,2025-03-22T16:35:02.013568+00:00
Plataforma B,SensorBox 1,pressao,14.94,Pa,2025-03-22T16:35:02.013568+00:00
Plataforma A,SensorBox 1,temperatura,16.49,C,2025-03-22T16:35:02.013575+00:00
Plataforma A,SensorBox 1,umidade,40.45,%,2025-03-22T16:35:02.013575+00:00
Plataforma A,SensorBox 1,pressao,63.08,Pa,2025-03-22T16:35:02.013575+00:00
Plataforma B,SensorBox 3,temperatura,19.98,C,2025-03-22T16:35:02.013584+00:00
Plataforma B,SensorBox 3,umidade,27.53,%,2025-03-22T16:35:02.013584+00:00
Plataforma B,SensorBox 3,pressao,59.05,Pa,2025-03-22T16:35:02.013584+00:00
Plataforma C,SensorBox 1,temperatura,50.58,C,2025-03-22T16:35:02.013592+00:00
Plataforma C,SensorBox 1,umidade,86.09,%,2025-03-22T16:35:02.013592+00:00
Plataforma C,SensorBox 1,pressao,52.96,Pa,2025-03-22T16:35:02.013592+00:00
Plataforma B,SensorBox 3,temperatura,18.8,C,2025-03-22T16:35:02.013597+00:00
Plataforma B,SensorBox 3,umidade,58.98,%,2025-03-22T16:35:02.013597+00:00
Plataforma B,SensorBox 3,pressao,65.71,Pa,2025-03-22T16:35:02.013597+00:00
Plataforma B,SensorBox 2,temperatura,80.8,C,2025-03-22T16:35:02.013603+00:00
Plataforma B,SensorBox 2,umidade,31.84,%,2025-03-22T16:35:02.013603+00:00
Plataforma B,SensorBox 2,pressao,66.19,Pa,2025-03-22T16:35:02.013603+00:00
Plataforma C,SensorBox 2,temperatura,42.42,C,2025-03-22T16:35:02.013608+00:00
Plataforma C,SensorBox 2,umidade,78.02,%,2025-03-22T16:35:02.013608+00:00
Plataforma C,SensorBox 2,pressao,41.35,Pa,2025-03-22T16:35:02.013608+00:00
Plataforma A,SensorBox 1,temperatura,23.71,C,2025-03-22T16:35:02.013613+00:00
Plataforma A,SensorBox 1,umidade,80.74,%,2025-03-22T16:35:02.013613+00:00
Plataforma A,SensorBox 1,pressao,56.64,Pa,2025-03-22T16:35:02.013613+00:00
Plataforma A,SensorBox 2,temperatura,64.84,C,2025-03-22T16:35:02.013619+00:00
Plataforma A,SensorBox 2,umidade,74.23,%,2025-03-22T16:35:02.013619+00:00
Plataforma A,SensorBox 2,pressao,77.61,Pa,2025-03-22T16:35:02.013619+00:00
Plataforma B,SensorBox 1,temperatura,26.34,C,2025-03-22T16:35:02.013624+00:00
Plataforma B,SensorBox 1,umidade,61.44,%,2025-03-22T16:35:02.013624+00:00
Plataforma B,SensorBox 1,pressao,91.99,Pa,2025-03-22T16:35:02.013624+00:00
Plataforma C,SensorBox 1,temperatura,95.93,C,2025-03-22T16:35:02.013631+00:00
Plataforma C,SensorBox 1,umidade,52.04,%,2025-03-22T16:35:02.013631+00:00
Plataforma C,SensorBox 1,pressao,74.8,Pa,2025-03-22T16:35:02.013631+00:00
Plataforma A,SensorBox 1,temperatura,40.84,C,2025-03-22T16:35:02.013637+00:00
Plataforma A,SensorBox 1,umidade,85.21,%,2025-03-22T16:35:02.013637+00:00
Plataforma A,SensorBox 1,pressao,44.75,Pa,2025-03-22T16:35:02.013637+00:00
Plataforma A,SensorBox 3,temperatura,27.67,C,2025-03-22T16:35:02.013643+00:00
Plataforma A,SensorBox 3,umidade,35.9,%,2025-03-22T16:35:02.013643+00:00
Plataforma A,SensorBox 3,pressao,65.18,Pa,2025-03-22T16:35:02.013643+00:00
Plataforma A,SensorBox 2,temperatura,18.92,C,2025-03-22T16:35:02.013648+00:00
Plataforma A,SensorBox 2,umidade,46.06,%,2025-03-22T16:35:02.013648+00:00
Plataforma A,SensorBox 2,pressao,45.77,Pa,2025-03-22T16:35:02.013648+00:00
Plataforma A,SensorBox 3,temperatura,81.5,C,2025-03-22T16:35:02.013654+00:00
Plataforma A,SensorBox 3,umidade,10.8,%,2025-03-22T16:35:02.013654+00:00
Plataforma A,SensorBox 3,pressao,42.81,Pa,2025-03-22T16:35:02.013654+00:00
Plataforma B,SensorBox 2,temperatura,92.06,C,2025-03-22T16:35:02.013661+00:00
Plataforma B,SensorBox 2,umidade,64.42,%,2025-03-22T16:35:02.013661+00:00
Plataforma B,SensorBox 2,pressao,36.19,Pa,2025-03-22T16:35:02.013661+00:00
Plataforma A,SensorBox 1,temperatura,45.48,C,2025-03-22T16:35:02.013667+00:00
Plataforma A,SensorBox 1,umidade,49.64,%,2025-03-22T16:35:02.013667+00:00
Plataforma A,SensorBox 1,pressao,86.1,Pa,2025-03-22T16:35:02.013667+00:00
Plataforma A,SensorBox 2,temperatura,65.58,C,2025-03-22T16:35:02.013672+00:00
Plataforma A,SensorBox 2,umidade,19.55,%,2025-03-22T16:35:02.013672+00:00
Plataforma A,SensorBox 2,pressao,41.79,Pa,2025-03-22T16:35:02.013672+00:00
Plataforma B,SensorBox 3,temperatura,69.49,C,2025-03-22T16:35:02.013679+00:00
Plataforma B,SensorBox 3,umidade,18.87,%,2025-03-22T16:35:02.013679+00:00
Plataforma B,SensorBox 3,pressao,24.2,Pa,2025-03-22T16:35:02.013679+00:00
Plataforma B,SensorBox 1,temperatura,79.07,C,2025-03-22T16:35:02.013684+00:00
Plataforma B,SensorBox 1,umidade,25.57,%,2025-03-22T16:35:02.013684+00:00
Plataforma B,SensorBox 1,pressao,98.84,Pa,2025-03-22T16:35:02.013684+00:00
Plataforma A,SensorBox 2,temperatura,85.69,C,2025-03-22T16:35:02.013690+00:00
Plataforma A,SensorBox 2,umidade,10.86,%,2025-03-22T16:35:02.013690+00:00
Plataforma A,SensorBox 2,pressao,29.28,Pa,2025-03-22T16:35:02.013690+00:00
Plataforma B,SensorBox 1,temperatura,93.03,C,2025-03-22T16:35:02.013695+00:00
Plataforma B,SensorBox 1,umidade,97.09,%,2025-03-22T16:35:02.013695+00:00
Plataforma B,SensorBox 1,pressao,45.61,Pa,2025-03-22T16:35:02.013695+00:00
Plataforma C,SensorBox 1,temperatura,82.22,C,2025-03-22T16:35:02.013700+00:00
Plataforma C,SensorBox 1,umidade,82.24,%,2025-03-22T16:35:02.013700+00:00
Plataforma C,SensorBox 1,pressao,77.05,Pa,2025-03-22T16:35:02.013700+00:00
Plataforma B,SensorBox 2,temperatura,21.99,C,2025-03-22T16:35:02.013706+00:00
Plataforma B,SensorBox 2,umidade,90.42,%,2025-03-22T16:35:02.013706+00:00
Plataforma B,SensorBox 2,pressao,21.3,Pa,2025-03-22T16:35:02.013706+00:00
Plataforma A,SensorBox 1,temperatura,86.86,C,2025-03-22T16:35:02.013711+00:00
Plataforma A,SensorBox 1,umidade,60.82,%,2025-03-22T16:35:02.013711+00:00
Plataforma A,SensorBox 1,pressao,52.12,Pa,2025-03-22T16:35:02.013711+00:00
Plataforma C,SensorBox 1,temperatura,91.96,C,2025-03-22T16:35:02.013717+00:00
Plataforma C,SensorBox 1,umidade,44.08,%,2025-03-22T16:35:02.013717+00:00
Plataforma C,SensorBox 1,pressao,16.93,Pa,2025-03-22T16:35:02.013717+00:00
Plataforma B,SensorBox 1,temperatura,45.35,C,2025-03-22T16:35:02.013724+00:00
Plataforma B,SensorBox 1,umidade,91.59,%,2025-03-22T16:35:02.013724+00:00
Plataforma B,SensorBox 1,pressao,98.11,Pa,2025-03-22T16:35:02.013724+00:00
Plataforma B,SensorBox 3,temperatura,86.26,C,2025-03-22T16:35:02.013729+00:00
Plataforma B,SensorBox 3,umidade,75.4,%,2025-03-22T16:35:02.013729+00:00
Plataforma B,SensorBox 3,pressao,87.26,Pa,2025-03-22T16:35:02.013729+00:00
Plataforma A,SensorBox 2,temperatura,91.15,C,2025-03-22T16:35:02.013736+00:00
Plataforma A,SensorBox 2,umidade,93.32,%,2025-03-22T16:35:02.013736+00:00
Plataforma A,SensorBox 2,pressao,32.17,Pa,2025-03-22T16:35:02.013736+00:00
Plataforma B,SensorBox 2,temperatura,41.97,C,2025-03-22T16:35:02.013742+00:00
Plataforma B,SensorBox 2,umidade,83.14,%,2025-03-22T16:35:02.013742+00:00
Plataforma B,SensorBox 2,pressao,60.04,Pa,2025-03-22T16:35:02.013742+00:00
Plataforma B,SensorBox 3,temperatura,10.95,C,2025-03-22T16:35:02.013748+00:00
Plataforma B,SensorBox 3,umidade,62.76,%,2025-03-22T16:35:02.013748+00:00
Plataforma B,SensorBox 3,pressao,50.81,Pa,2025-03-22T16:35:02.013748+00:00
Plataforma C,SensorBox 1,temperatura,31.88,C,2025-03-22T16:35:02.013754+00:00
Plataforma C,SensorBox 1,umidade,42.69,%,2025-03-22T16:35:02.013754+00:00
Plataforma C,SensorBox 1,pressao,29.7,Pa,2025-03-22T16:35:02.013754+00:00
Plataforma C,SensorBox 1,temperatura,67.84,C,2025-03-22T16:35:02.013759+00:00
Plataforma C,SensorBox 1,umidade,77.23,%,2025-03-22T16:35:02.013759+00:00
Plataforma C,SensorBox 1,pressao,85.47,Pa,2025-03-22T16:35:02.013759+00:00
Plataforma A,SensorBox 3,temperatura,40.41,C,2025-03-22T16:35:02.013765+00:00
Plataforma A,SensorBox 3,umidade,80.05,%,2025-03-22T16:35:02.013765+00:00
Plataforma A,SensorBox 3,pressao,78.46,Pa,2025-03-22T16:35:02.013765+00:00
Plataforma C,SensorBox 2,temperatura,30.72,C,2025-03-22T16:35:02.013771+00:00
Plataforma C,SensorBox 2,umidade,67.51,%,2025-03-22T16:35:02.013771+00:00
Plataforma C,SensorBox 2,pressao,78.46,Pa,2025-03-22T16:35:02.013771+00:00
Plataforma B,SensorBox 2,temperatura,13.87,C,2025-03-22T16:35:02.013777+00:00
Plataforma B,SensorBox 2,umidade,23.04,%,2025-03-22T16:35:02.013777+00:00
Plataforma B,SensorBox 2,pressao,36.98,Pa,2025-03-22T16:35:02.013777+00:00
Plataforma C,SensorBox 1,temperatura,14.71,C,2025-03-22T16:35:02.013782+00:00
Plataforma C,SensorBox 1,umidade,16.89,%,2025-03-22T16:35:02.013782+00:00
Plataforma C,SensorBox 1,pressao,69.56,Pa,2025-03-22T16:35:02.013782+00:00
Plataforma A,SensorBox 3,temperatura,92.81,C,2025-03-22T16:35:02.013787+00:00
Plataforma A,SensorBox 3,umidade,77.83,%,2025-03-22T16:35:02.013787+00:00
Plataforma A,SensorBox 3,pressao,87.99,Pa,2025-03-22T16:35:02.013787+00:00
Plataforma B,SensorBox 1,temperatura,45.48,C,2025-03-22T16:35:02.013793+00:00
Plataforma B,SensorBox 1,umidade,17.56,%,2025-03-22T16:35:02.013793+00:00
Plataforma B,SensorBox 1,pressao,67.08,Pa,2025-03-22T16:35:02.013793+00:00
Plataforma C,SensorBox 2,temperatura,30.92,C,2025-03-22T16:35:02.013798+00:00
Plataforma C,SensorBox 2,umidade,57.66,%,2025-03-22T16:35:02.013798+00:00
Plataforma C,SensorBox 2,pressao,84.82,Pa,2025-03-22T16:35:02.013798+00:00
Plataforma C,SensorBox 3,temperatura,24.68,C,2025-03-22T16:35:02.013804+00:00
Plataforma C,SensorBox 3,umidade,13.51,%,2025-03-22T16:35:02.013804+00:00
Plataforma C,SensorBox 3,pressao,28.0,Pa,2025-03-22T16:35:02.013804+00:00
Plataforma A,SensorBox 2,temperatura,57.83,C,2025-03-22T16:35:02.013810+00:00
Plataforma A,SensorBox 2,umidade,89.81,%,2025-03-22T16:35:02.013810+00:00
Plataforma A,SensorBox 2,pressao,29.9,Pa,2025-03-22T16:35:02.013810+00:00
Plataforma C,SensorBox 1,temperatura,84.16,C,2025-03-22T16:35:02.013817+00:00
Plataforma C,SensorBox 1,umidade,96.7,%,2025-03-22T16:35:02.013817+00:00
Plataforma C,SensorBox 1,pressao,42.94,Pa,2025-03-22T16:35:02.013817+00:00
Plataforma C,SensorBox 3,temperatura,57.41,C,2025-03-22T16:35:02.013823+00:00
Plataforma C,SensorBox 3,umidade,96.84,%,2025-03-22T16:35:02.013823+00:00
Plataforma C,SensorBox 3,pressao,58.57,Pa,2025-03-22T16:35:02.013823+00:00
Plataforma A,SensorBox 1,temperatura,53.31,C,2025-03-22T16:35:02.013828+00:00
Plataforma A,SensorBox 1,umidade,53.09,%,2025-03-22T16:35:02.013828+00:00
Plataforma A,SensorBox 1,pressao,93.9,Pa,2025-03-22T16:35:02.013828+00:00
Plataforma B,SensorBox 1,temperatura,90.42,C,2025-03-22T16:35:02.013834+00:00
Plataforma B,SensorBox 1,umidade,36.42,%,2025-03-22T16:35:02.013834+00:00
Plataforma B,SensorBox 1,pressao,20.94,Pa,2025-03-22T16:35:02.013834+00:00
Plataforma A,SensorBox 3,temperatura,16.14,C,2025-03-22T16:35:02.013839+00:00
Plataforma A,SensorBox 3,umidade,87.44,%,2025-03-22T16:35:02.013839+00:00
Plataforma A,SensorBox 3,pressao,48.87,Pa,2025-03-22T16:35:02.013839+00:00
Plataforma B,SensorBox 2,temperatura,62.21,C,2025-03-22T16:35:02.013844+00:00
Plataforma B,SensorBox 2,umidade,98.1,%,2025-03-22T16:35:02.013844+00:00
Plataforma B,SensorBox 2,pressao,83.29,Pa,2025-03-22T16:35:02.013844+00:00
Plataforma C,SensorBox 3,temperatura,71.02,C,2025-03-22T16:35:02.013850+00:00
Plataforma C,SensorBox 3,umidade,58.45,%,2025-03-22T16:35:02.013850+00:00
Plataforma C,SensorBox 3,pressao,38.57,Pa,2025-03-22T16:35:02.013850+00:00
Plataforma C,SensorBox 1,temperatura,57.78,C,2025-03-22T16:35:02.013855+00:00
Plataforma C,SensorBox 1,umidade,50.35,%,2025-03-22T16:35:02.013855+00:00
Plataforma C,SensorBox 1,pressao,61.85,Pa,2025-03-22T16:35:02.013855+00:00
Plataforma B,SensorBox 1,temperatura,40.54,C,2025-03-22T16:35:02.013862+00:00
Plataforma B,SensorBox 1,umidade,42.96,%,2025-03-22T16:35:02.013862+00:00
Plataforma B,SensorBox 1,pressao,61.11,Pa,2025-03-22T16:35:02.013862+00:00
Plataforma C,SensorBox 3,temperatura,85.91,C,2025-03-22T16:35:02.013867+00:00
Plataforma C,SensorBox 3,umidade,67.75,%,2025-03-22T16:35:02.013867+00:00
Plataforma C,SensorBox 3,pressao,75.46,Pa,2025-03-22T16:35:02.013867+00:00
Plataforma C,SensorBox 3,temperatura,58.2,C,2025-03-22T16:35:02.013873+00:00
Plataforma C,SensorBox 3,umidade,13.75,%,2025-03-22T16:35:02.013873+00:00
Plataforma C,SensorBox 3,pressao,77.17,Pa,2025-03-22T16:35:02.013873+00:00
Plataforma A,SensorBox 2,temperatura,80.48,C,2025-03-22T16:35:02.013878+00:00
Plataforma A,SensorBox 2,umidade,95.51,%,2025-03-22T16:35:02.013878+00:00
Plataforma A,SensorBox 2,pressao,94.07,Pa,2025-03-22T16:35:02.013878+00:00
Plataforma B,SensorBox 3,temperatura,83.88,C,2025-03-22T16:35:02.013885+00:00
Plataforma B,SensorBox 3,umidade,66.18,%,2025-03-22T16:35:02.013885+00:00
Plataforma B,SensorBox 3,pressao,61.36,Pa,2025-03-22T16:35:02.013885+00:00
Plataforma A,SensorBox 1,temperatura,32.17,C,2025-03-22T16:35:02.013890+00:00
Plataforma A,SensorBox 1,umidade,92.24,%,2025-03-22T16:35:02.013890+00:00
Plataforma A,SensorBox 1,pressao,81.97,Pa,2025-03-22T16:35:02.013890+00:00
Plataforma A,SensorBox 1,temperatura,15.27,C,2025-03-22T16:35:02.013896+00:00
Plataforma A,SensorBox 1,umidade,77.02,%,2025-03-22T16:35:02.013896+00:00
Plataforma A,SensorBox 1,pressao,22.68,Pa,2025-03-22T16:35:02.013896+00:00
Plataforma B,SensorBox 1,temperatura,13.4,C,2025-03-22T16:35:02.013901+00:00
Plataforma B,SensorBox 1,umidade,18.75,%,2025-03-22T16:35:02.013901+00:00
Plataforma B,SensorBox 1,pressao,98.02,Pa,2025-03-22T16:35:02.013901+00:00
Plataforma C,SensorBox 2,temperatura,76.09,C,2025-03-22T16:35:02.013907+00:00
Plataforma C,SensorBox 2,umidade,46.24,%,2025-03-22T16:35:02.013907+00:00
Plataforma C,SensorBox 2,pressao,49.02,Pa,2025-03-22T16:35:02.013907+00:00
Plataforma A,SensorBox 2,temperatura,12.81,C,2025-03-22T16:35:02.013913+00:00
Plataforma A,SensorBox 2,umidade,71.95,%,2025-03-22T16:35:02.013913+00:00
Plataforma A,SensorBox 2,pressao,51.03,Pa,2025-03-22T16:35:02.013913+00:00
Plataforma B,SensorBox 2,temperatura,15.6,C,2025-03-22T16:35:02.013918+00:00
Plataforma B,SensorBox 2,umidade,90.92,%,2025-03-22T16:35:02.013918+00:00
Plataforma B,SensorBox 2,pressao,75.5,Pa,2025-03-22T16:35:02.013918+00:00
Plataforma B,SensorBox 1,temperatura,12.14,C,2025-03-22T16:35:02.013924+00:00
Plataforma B,SensorBox 1,umidade,58.24,%,2025-03-22T16:35:02.013924+00:00
Plataforma B,SensorBox 1,pressao,73.15,Pa,2025-03-22T16:35:02.013924+00:00
Plataforma A,SensorBox 2,temperatura,98.49,C,2025-03-22T16:35:02.013959+00:00
Plataforma A,SensorBox 2,umidade,70.74,%,2025-03-22T16:35:02.013959+00:00
Plataforma A,SensorBox 2,pressao,96.51,Pa,2025-03-22T16:35:02.013959+00:00
Plataforma B,SensorBox 1,temperatura,19.88,C,2025-03-22T16:35:02.013973+00:00
Plataforma B,SensorBox 1,umidade,54.37,%,2025-03-22T16:35:02.013973+00:00
Plataforma B,SensorBox 1,pressao,32.85,Pa,2025-03-22T16:35:02.013973+00:00
Plataforma C,SensorBox 2,temperatura,97.75,C,2025-03-22T16:35:02.013980+00:00
Plataforma C,SensorBox 2,umidade,85.27,%,2025-03-22T16:35:02.013980+00:00
Plataforma C,SensorBox 2,pressao,18.07,Pa,2025-03-22T16:35:02.013980+00:00
Plataforma C,SensorBox 2,temperatura,48.94,C,2025-03-22T16:35:02.013986+00:00
Plataforma C,SensorBox 2,umidade,32.64,%,2025-03-22T16:35:02.013986+00:00
Plataforma C,SensorBox 2,pressao,17.94,Pa,2025-03-22T16:35:02.013986+00:00
Plataforma A,SensorBox 3,temperatura,18.44,C,2025-03-22T16:35:02.013995+00:00
Plataforma A,SensorBox 3,umidade,19.15,%,2025-03-22T16:35:02.013995+00:00
Plataforma A,SensorBox 3,pressao,53.57,Pa,2025-03-22T16:35:02.013995+00:00
Plataforma A,SensorBox 2,temperatura,16.4,C,2025-03-22T16:35:02.014001+00:00
Plataforma A,SensorBox 2,umidade,40.55,%,2025-03-22T16:35:02.014001+00:00
Plataforma A,SensorBox 2,pressao,57.93,Pa,2025-03-22T16:35:02.014001+00:00
Plataforma A,SensorBox 3,temperatura,20.02,C,2025-03-22T16:35:02.014006+00:00
Plataforma A,SensorBox 3,umidade,36.42,%,2025-03-22T16:35:02.014006+00:00
Plataforma A,SensorBox 3,pressao,67.26,Pa,2025-03-22T16:35:02.014006+00:00
Plataforma A,SensorBox 2,temperatura,60.61,C,2025-03-22T16:35:02.014012+00:00
Plataforma A,SensorBox 2,umidade,19.85,%,2025-03-22T16:35:02.014012+00:00
Plataforma A,SensorBox 2,pressao,96.32,Pa,2025-03-22T16:35:02.014012+00:00
Plataforma B,SensorBox 1,temperatura,56.9,C,2025-03-22T16:35:02.014017+00:00
Plataforma B,SensorBox 1,umidade,87.76,%,2025-03-22T16:35:02.014017+00:00
Plataforma B,SensorBox 1,pressao,79.1,Pa,2025-03-22T16:35:02.014017+00:00
Plataforma C,SensorBox 1,temperatura,80.57,C,2025-03-22T16:35:02.014023+00:00
Plataforma C,SensorBox 1,umidade,39.3,%,2025-03-22T16:35:02.014023+00:00
Plataforma C,SensorBox 1,pressao,42.47,Pa,2025-03-22T16:35:02.014023+00:00
Plataforma C,SensorBox 2,temperatura,77.12,C,2025-03-22T16:35:02.014028+00:00
Plataforma C,SensorBox 2,umidade,59.39,%,2025-03-22T16:35:02.014028+00:00
Plataforma C,SensorBox 2,pressao,55.3,Pa,2025-03-22T16:35:02.014028+00:00
Plataforma A,SensorBox 2,temperatura,62.19,C,2025-03-22T16:35:02.014035+00:00
Plataforma A,SensorBox 2,umidade,40.43,%,2025-03-22T16:35:02.014035+00:00
Plataforma A,SensorBox 2,pressao,34.96,Pa,2025-03-22T16:35:02.014035+00:00
Plataforma C,SensorBox 2,temperatura,24.43,C,2025-03-22T16:35:02.014040+00:00
Plataforma C,SensorBox 2,umidade,49.49,%,2025-03-22T16:35:02.014040+00:00
Plataforma C,SensorBox 2,pressao,99.53,Pa,2025-03-22T16:35:02.014040+00:00
Plataforma C,SensorBox 2,temperatura,23.17,C,2025-03-22T16:35:02.014045+00:00
Plataforma C,SensorBox 2,umidade,44.63,%,2025-03-22T16:35:02.014045+00:00
Plataforma C,SensorBox 2,pressao,52.4,Pa,2025-03-22T16:35:02.014045+00:00
Plataforma B,SensorBox 1,temperatura,15.98,C,2025-03-22T16:35:02.014051+00:00
Plataforma B,SensorBox 1,umidade,84.16,%,2025-03-22T16:35:02.014051+00:00
Plataforma B,SensorBox 1,pressao,11.18,Pa,2025-03-22T16:35:02.014051+00:00
Plataforma A,SensorBox 3,temperatura,10.64,C,2025-03-22T16:35:02.014056+00:00
Plataforma A,SensorBox 3,umidade,52.78,%,2025-03-22T16:35:02.014056+00:00
Plataforma A,SensorBox 3,pressao,41.41,Pa,2025-03-22T16:35:02.014056+00:00
Plataforma C,SensorBox 1,temperatura,28.22,C,2025-03-22T16:35:02.014062+00:00
Plataforma C,SensorBox 1,umidade,63.89,%,2025-03-22T16:35:02.014062+00:00
Plataforma C,SensorBox 1,pressao,62.74,Pa,2025-03-22T16:35:02.014062+00:00
Plataforma C,SensorBox 3,temperatura,55.47,C,2025-03-22T16:35:02.014068+00:00
Plataforma C,SensorBox 3,umidade,94.75,%,2025-03-22T16:35:02.014068+00:00
Plataforma C,SensorBox 3,pressao,73.66,Pa,2025-03-22T16:35:02.014068+00:00
Plataforma C,SensorBox 2,temperatura,87.86,C,2025-03-22T16:35:02.014073+00:00
Plataforma C,SensorBox 2,umidade,16.17,%,2025-03-22T16:35:02.014073+00:00
Plataforma C,SensorBox 2,pressao,79.97,Pa,2025-03-22T16:35:02.014073+00:00
Plataforma B,SensorBox 2,temperatura,82.81,C,2025-03-22T16:35:02.014080+00:00
Plataforma B,SensorBox 2,umidade,46.43,%,2025-03-22T16:35:02.014080+00:00
Plataforma B,SensorBox 2,pressao,78.95,Pa,2025-03-22T16:35:02.014080+00:00
Plataforma A,SensorBox 3,temperatura,17.25,C,2025-03-22T16:35:02.014085+00:00
Plataforma A,SensorBox 3,umidade,94.2,%,2025-03-22T16:35:02.014085+00:00
Plataforma A,SensorBox 3,pressao,89.61,Pa,2025-03-22T16:35:02.014085+00:00
Plataforma B,SensorBox 2,temperatura,77.44,C,2025-03-22T16:35:02.014091+00:00
Plataforma B,SensorBox 2,umidade,47.08,%,2025-03-22T16:35:02.014091+00:00
Plataforma B,SensorBox 2,pressao,17.53,Pa,2025-03-22T16:35:02.014091+00:00
Plataforma A,SensorBox 2,temperatura,76.35,C,2025-03-22T16:35:02.014097+00:00
Plataforma A,SensorBox 2,umidade,62.67,%,2025-03-22T16:35:02.014097+00:00
Plataforma A,SensorBox 2,pressao,42.17,Pa,2025-03-22T16:35:02.014097+00:00
Plataforma B,SensorBox 2,temperatura,99.79,C,2025-03-22T16:35:02.014102+00:00
Plataforma B,SensorBox 2,umidade,58.27,%,2025-03-22T16:35:02.014102+00:00
Plataforma B,SensorBox 2,pressao,60.18,Pa,2025-03-22T16:35:02.014102+00:00
Plataforma B,SensorBox 1,temperatura,82.09,C,2025-03-22T16:35:02.014107+00:00
Plataforma B,SensorBox 1,umidade,90.63,%,2025-03-22T16:35:02.014107+00:00
Plataforma B,SensorBox 1,pressao,67.7,Pa,2025-03-22T16:35:02.014107+00:00
Plataforma B,SensorBox 3,temperatura,29.53,C,2025-03-22T16:35:02.014113+00:00
Plataforma B,SensorBox 3,umidade,97.53,%,2025-03-22T16:35:02.014113+00:00
Plataforma B,SensorBox 3,pressao,87.17,Pa,2025-03-22T16:35:02.014113+00:00
Plataforma C,SensorBox 1,temperatura,29.07,C,2025-03-22T16:35:02.014118+00:00
Plataforma C,SensorBox 1,umidade,36.27,%,2025-03-22T16:35:02.014118+00:00
Plataforma C,SensorBox 1,pressao,83.52,Pa,2025-03-22T16:35:02.014118+00:00
Plataforma C,SensorBox 3,temperatura,76.51,C,2025-03-22T16:35:02.014125+00:00
Plataforma C,SensorBox 3,umidade,18.61,%,2025-03-22T16:35:02.014125+00:00
Plataforma C,SensorBox 3,pressao,70.34,Pa,2025-03-22T16:35:02.014125+00:00
Plataforma C,SensorBox 3,temperatura,81.6,C,2025-03-22T16:35:02.014130+00:00
